Player_Name,Team,Position,Age,Season,FIFA_Rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,Injury_Month,Injury_Year,avg_rating_before,avg_rating_after,rating_change,team_gd_before,team_gd_missed,performance_drop_index
Chris Wood,Burnley,Center Forward,27,2019/20,78,hamstring injury,2019-10-20,2019-11-08,lose,Leicester,-1.0,7.2,win,Everton,1.0,5.7,draw,Aston Villa,0.0,6.6,lose,Chelsea,-2.0,lose,Sheffield,-3.0,N.A.,N.A.,,win,West Ham,3.0,6.7,win,Watford,3.0,6.8,lose,Crystal Palace,-2.0,6.0,October,2019.0,6.5,6.5,0.0,0.0,-2.5,2.5
Chris Wood,Burnley,Center Forward,28,2019/20,78,hamstring strain,2020-02-16,2020-02-28,win,Southampton,1.0,5.2,draw,Arsenal,0.0,5.5,win,Man United,2.0,7.0,win,Bournemouth,3.0,N.A.,N.A.,,N.A.,N.A.,,draw,Newcastle,0.0,5.9,draw,Tottenham,0.0,7.1,N.A.,N.A.,,,February,2020.0,5.8999999999999995,6.5,0.6000000000000005,1.0,3.0,-2.0
Chris Wood,Burnley,Center Forward,28,2019/20,78,calf injury,2020-06-05,2020-07-04,draw,Newcastle,0.0,5.9,draw,Tottenham,0.0,7.1,N.A.,N.A.,,,lose,Man City,-5.0,win,Watford,1.0,win,Crystal Palace,1.0,draw,Sheffield,0.0,5.8,win,West Ham,1.0,6.3,draw,Liverpool,0.0,5.1,June,2020.0,6.5,5.733333333333333,-0.7666666666666666,0.0,-1.0,1.0
Chris Wood,Burnley,Center Forward,29,2020/21,78,hamstring strain,2021-02-01,2021-02-18,lose,Chelsea,-2.0,5.8,win,Aston Villa,1.0,7.1,win,Liverpool,1.0,5.2,lose,Man City,-2.0,draw,Brighton,0.0,win,Crystal Palace,3.0,lose,Tottenham,-4.0,5.6,draw,Leicester,0.0,6.3,draw,Arsenal,0.0,7.0,February,2021.0,6.033333333333332,6.3,0.2666666666666675,0.0,0.3333333333333333,-0.3333333333333333
Ashley Barnes,Burnley,Center Forward,29,2019/20,78,groin injury,2019-10-17,2019-10-25,win,Everton,1.0,5.3,draw,Aston Villa,0.0,5.1,win,Norwich City,2.0,6.1,lose,Leicester,-1.0,N.A.,N.A.,,N.A.,N.A.,,lose,Chelsea,-2.0,6.1,lose,Sheffield,-3.0,5.4,win,West Ham,3.0,7.1,October,2019.0,5.5,6.2,0.7000000000000002,1.0,-1.0,2.0
Ashley Barnes,Burnley,Center Forward,30,2019/20,78,groin injury,2019-12-05,2019-12-13,lose,Man City,-3.0,5.4,lose,Crystal Palace,-2.0,5.3,win,Watford,3.0,6.1,lose,Tottenham,-5.0,N.A.,N.A.,,N.A.,N.A.,,win,Newcastle,1.0,6.7,win,Bournemouth,1.0,5.8,lose,Everton,1.0,5.2,December,2019.0,5.599999999999999,5.8999999999999995,0.3000000000000007,-0.6666666666666666,-5.0,4.333333333333333
Ashley Barnes,Burnley,Center Forward,30,2019/20,78,groin surgery,2020-01-02,2020-09-29,lose,Aston Villa,-1.0,5.5,lose,Man United,-2.0,5.1,lose,Everton,-1.0,5.2,lose,Chelsea,-3.0,win,Leicester,1.0,win,Man United,2.0,lose,Newcastle,-2.0,6.0,draw,West Brom,0.0,5.9,lose,Tottenham,-1.0,5.6,January,2020.0,5.266666666666667,5.833333333333333,0.5666666666666664,-1.3333333333333333,0.0,-1.3333333333333333
Ashley Barnes,Burnley,Center Forward,31,2020/21,75,bruise,2021-01-27,2021-02-05,win,Liverpool,1.0,7.1,lose,West Ham,-1.0,5.7,lose,Man United,-1.0,5.4,win,Aston Villa,1.0,lose,Chelsea,-2.0,lose,Man City,-2.0,draw,Brighton,0.0,5.6,win,Crystal Palace,3.0,6.9,draw,Fulham,0.0,6.2,January,2021.0,6.066666666666667,6.233333333333333,0.16666666666666607,-0.3333333333333333,-1.0,0.6666666666666667
Ashley Barnes,Burnley,Center Forward,32,2021/22,73,groin injury,2021-11-18,2022-02-06,lose,Man City,-2.0,6.0,draw,Leicester,0.0,6.0,lose,Arsenal,-1.0,5.0,draw,Crystal Palace,0.0,draw,Wolves,0.0,lose,Newcastle,-1.0,lose,Liverpool,-1.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,November,2021.0,5.666666666666667,6.0,0.33333333333333304,-1.0,-0.3333333333333333,-0.6666666666666667
Jay Rodríguez,Burnley,Center Forward,30,2019/20,76,ill,2020-01-05,2020-01-18,lose,Aston Villa,-1.0,5.9,lose,Man United,-2.0,5.9,lose,Everton,-1.0,5.1,lose,Chelsea,-3.0,N.A.,N.A.,,N.A.,N.A.,,win,Leicester,1.0,6.4,win,Man United,2.0,6.8,draw,Arsenal,0.0,6.5,January,2020.0,5.633333333333333,6.566666666666666,0.9333333333333336,-1.3333333333333333,-3.0,1.6666666666666667
Jay Rodríguez,Burnley,Center Forward,30,2019/20,76,hamstring strain,2020-06-26,2020-07-04,win,Watford,1.0,7.3,lose,Man City,-5.0,5.1,draw,Tottenham,0.0,6.7,win,Crystal Palace,1.0,N.A.,N.A.,,N.A.,N.A.,,draw,Sheffield,0.0,6.8,win,West Ham,1.0,7.4,draw,Liverpool,0.0,6.7,June,2020.0,6.366666666666666,6.966666666666666,0.5999999999999996,-1.3333333333333333,1.0,-2.333333333333333
Jay Rodríguez,Burnley,Center Forward,31,2020/21,75,ankle injury,2020-09-23,2020-10-18,lose,Leicester,-2.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,lose,Southampton,-1.0,lose,Newcastle,-2.0,N.A.,N.A.,,lose,Chelsea,-3.0,5.7,draw,Brighton,0.0,5.4,win,Crystal Palace,1.0,6.6,September,2020.0,6.0,5.900000000000001,-0.09999999999999876,-2.0,-1.5,-0.5
Jay Rodríguez,Burnley,Center Forward,32,2020/21,75,knee injury,2020-12-28,2021-01-11,lose,Leeds,-1.0,6.0,draw,Aston Villa,0.0,5.1,win,Arsenal,1.0,5.6,win,Sheffield,1.0,N.A.,N.A.,,N.A.,N.A.,,lose,West Ham,-1.0,6.1,win,Aston Villa,1.0,5.7,lose,Chelsea,-2.0,5.6,December,2020.0,5.566666666666666,5.8,0.2333333333333334,0.0,1.0,-1.0
Jay Rodríguez,Burnley,Center Forward,33,2021/22,74,hamstring injury,2020-04-29,2020-08-07,win,Wolves,1.0,5.5,win,Southampton,2.0,6.1,draw,West Ham,0.0,5.6,win,Watford,1.0,lose,Aston Villa,-2.0,lose,Tottenham,-1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2020.0,5.733333333333333,,,1.0,-0.6666666666666666,1.6666666666666665
Matej Vydra,Burnley,Center Forward,27,2019/20,73,hip injury,2019-11-03,2019-12-03,lose,Chelsea,-2.0,5.7,draw,Brighton,0.0,6.0,N.A.,N.A.,,,win,West Ham,3.0,win,Watford,3.0,lose,Crystal Palace,-2.0,lose,Tottenham,-5.0,5.3,lose,Chelsea,-3.0,5.1,win,Southampton,1.0,7.1,November,2019.0,5.85,5.833333333333333,-0.016666666666666607,-1.0,1.3333333333333333,-2.333333333333333
Matej Vydra,Burnley,Center Forward,28,2020/21,74,back injury,2020-12-18,2020-01-11,draw,Aston Villa,0.0,6.0,win,Arsenal,1.0,6.0,lose,Southampton,-1.0,5.3,win,Wolves,1.0,lose,Leeds,-1.0,win,Sheffield,1.0,lose,West Ham,-1.0,5.2,win,Aston Villa,1.0,5.0,lose,Chelsea,-2.0,5.2,December,2020.0,5.766666666666667,5.133333333333333,-0.6333333333333337,0.0,0.3333333333333333,-0.3333333333333333
Matej Vydra,Burnley,Center Forward,28,2020/21,74,hamstring injury,2021-02-10,2021-02-18,draw,Brighton,0.0,7.0,lose,Man City,-2.0,5.5,lose,Chelsea,-2.0,5.2,win,Crystal Palace,3.0,draw,Fulham,0.0,N.A.,N.A.,,draw,West Brom,0.0,5.4,lose,Tottenham,-4.0,5.4,draw,Leicester,0.0,6.9,February,2021.0,5.8999999999999995,5.900000000000001,1.7763568394002505e-15,-1.3333333333333333,1.5,-2.833333333333333
Matej Vydra,Burnley,Center Forward,29,2021/22,73,groin surgery and elbow injury,2022-02-03,2022-02-28,draw,Arsenal,0.0,5.5,lose,Man United,-2.0,6.0,draw,West Ham,0.0,6.0,draw,Watford,0.0,draw,Man United,0.0,lose,Liverpool,-1.0,lose,Norwich City,-2.0,5.0,win,Southampton,2.0,5.0,win,Wolves,1.0,7.0,February,2022.0,5.833333333333333,5.666666666666667,-0.16666666666666607,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333
Dale Stephens,Burnley,Central Midfielder,31,2020/21,74,hamstring injury,2020-11-19,2020-12-13,lose,Chelsea,-3.0,5.6,lose,Newcastle,-2.0,6.0,lose,Southampton,-1.0,6.8,win,Crystal Palace,1.0,lose,Man City,-5.0,draw,Everton,0.0,win,Sheffield,1.0,6.0,lose,Leeds,-1.0,6.1,N.A.,N.A.,,,November,2020.0,6.133333333333333,6.05,-0.08333333333333304,-2.0,-1.3333333333333333,-0.6666666666666667
Dale Stephens,Burnley,Central Midfielder,31,2020/21,74,knock,2021-02-14,2021-02-18,lose,Man City,-2.0,5.4,N.A.,N.A.,,,N.A.,N.A.,,,draw,Fulham,0.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,February,2021.0,5.4,,,-2.0,0.0,-2.0
Connor Roberts,Burnley,Right Back,26,2021/22,75,infection,2021-12-08,2022-01-09,lose,Newcastle,-1.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,draw,West Ham,0.0,lose,Man United,-2.0,lose,Leeds,-2.0,draw,Arsenal,0.0,6.8,draw,Watford,0.0,7.0,draw,Man United,0.0,5.9,December,2021.0,6.0,6.566666666666667,0.5666666666666673,-1.0,-1.3333333333333333,0.33333333333333326
Maxwel Cornet,Burnley,Left winger,25,2021/22,75,hamstring injury,2021-12-04,2021-12-31,lose,Newcastle,-1.0,5.5,draw,Wolves,0.0,5.5,draw,Crystal Palace,0.0,6.9,draw,West Ham,0.0,lose,Man United,-2.0,N.A.,N.A.,,lose,Leeds,-2.0,7.0,draw,Watford,0.0,7.0,draw,Man United,0.0,5.9,December,2021.0,5.966666666666666,6.633333333333333,0.666666666666667,-0.3333333333333333,-1.0,0.6666666666666667
Maxwel Cornet,Burnley,Left winger,25,2021/22,75,knee problems,2022-04-22,2022-05-05,win,Southampton,2.0,6.0,draw,West Ham,0.0,5.6,lose,Norwich City,-2.0,6.0,win,Wolves,1.0,win,Watford,1.0,N.A.,N.A.,,lose,Aston Villa,-2.0,7.0,lose,Tottenham,-1.0,5.8,draw,Aston Villa,0.0,5.4,April,2022.0,5.866666666666667,6.066666666666667,0.20000000000000018,0.0,1.0,-1.0
Jordan Beyer,Burnley,Center Back,23,2023/24,75,meniscus injury,2023-10-04,2023-10-30,win,Luton Town,1.0,6.9,lose,Newcastle,-2.0,6.1,lose,Man United,-1.0,7.0,lose,Chelsea,-3.0,lose,Brentford,-3.0,lose,Bournemouth,-1.0,lose,Crystal Palace,-2.0,5.8,lose,Arsenal,-3.0,6.3,lose,West Ham,-1.0,6.4,October,2023.0,6.666666666666667,6.166666666666667,-0.5,-0.6666666666666666,-2.3333333333333335,1.666666666666667
Jordan Beyer,Burnley,Center Back,23,2023/24,75,knee injury,2024-01-08,,lose,Aston Villa,-1.0,5.9,lose,Liverpool,-2.0,6.4,win,Fulham,2.0,7.0,draw,Luton Town,0.0,lose,Man City,-2.0,draw,Fulham,0.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,January,2024.0,6.433333333333334,,,-0.3333333333333333,-0.6666666666666666,0.3333333333333333
Hjalmar Ekdal,Burnley,Center Back,23,2023/24,73,knee injury,2023-08-30,2023-11-18,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Tottenham,-3.0,draw,Nottm Forest,0.0,lose,Man United,-1.0,win,Sheffield,5.0,6.0,lose,Wolves,-1.0,6.4,draw,Brighton,0.0,6.0,August,2023.0,,6.133333333333333,,,-1.3333333333333333,
Mike Trésor,Burnley,Left winger,24,2023/24,78,hamstring injury,2023-08-10,2023-09-17,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Tottenham,-3.0,N.A.,N.A.,,N.A.,N.A.,,draw,Nottm Forest,0.0,6.0,lose,Man United,-1.0,5.9,lose,Chelsea,-3.0,5.6,August,2023.0,,5.833333333333333,,,-3.0,
Luca Koleosho,Burnley,Right winger,19,2023/24,68,knee injury,2023-12-06,2024-06-17,lose,Wolves,-1.0,6.0,win,Sheffield,5.0,7.2,lose,West Ham,-1.0,6.0,draw,Brighton,0.0,lose,Everton,-2.0,win,Fulham,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,December,2023.0,6.3999999999999995,,,1.0,0.0,1.0
Nathan Redmond,Burnley,Right winger,29,2023/24,75,unknown injur,2023-09-10,2023-10-15,lose,Tottenham,-3.0,5.6,lose,Aston Villa,-2.0,5.7,N.A.,N.A.,,,draw,Nottm Forest,0.0,lose,Man United,-1.0,lose,Newcastle,-2.0,lose,Brentford,-3.0,6.0,lose,Crystal Palace,-2.0,5.0,win,Sheffield,5.0,6.0,September,2023.0,5.65,5.666666666666667,0.016666666666666607,-2.5,-1.0,-1.5
Lyle Foster,Burnley,Center Forward,23,2023/24,69,depression,2023-11-09,2023-12-10,lose,Brentford,-3.0,5.9,lose,Chelsea,-3.0,5.7,win,Luton Town,1.0,6.9,lose,Arsenal,-2.0,lose,West Ham,-1.0,win,Sheffield,5.0,lose,Everton,-2.0,6.0,win,Fulham,2.0,6.1,lose,Liverpool,-2.0,5.1,November,2023.0,6.166666666666667,5.733333333333333,-0.43333333333333357,-1.6666666666666667,0.6666666666666666,-2.3333333333333335
Ameen Al-Dakhil,Burnley,Center Back,21,2023/24,72,muscle injury,2024-02-08,2024-09-23,lose,Man City,-2.0,6.8,draw,Luton Town,0.0,6.3,N.A.,N.A.,,,lose,Liverpool,-2.0,lose,Arsenal,-5.0,lose,Crystal Palace,-3.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,February,2024.0,6.55,,,-1.0,-3.3333333333333335,2.3333333333333335
Vitinho,Burnley,Right Back,24,2023/24,71,knee injury,2023-08-30,2023-09-25,lose,Man City,-3.0,5.5,N.A.,N.A.,,,N.A.,N.A.,,,lose,Tottenham,-3.0,draw,Nottm Forest,0.0,lose,Man United,-1.0,lose,Chelsea,-3.0,5.3,lose,Bournemouth,-1.0,5.3,lose,Crystal Palace,-2.0,6.0,August,2023.0,5.5,5.533333333333334,0.0333333333333341,-3.0,-1.3333333333333333,-1.6666666666666667
Jordan Pickford,Everton,Goalkeeper,26,2020/21,80,chest injury,2021-01-28,2021-02-18,lose,Newcastle,-2.0,5.9,draw,Leicester,0.0,6.5,win,Wolves,1.0,6.3,win,Leeds,1.0,draw,Man United,0.0,lose,Fulham,-2.0,lose,Man City,-2.0,6.0,win,Liverpool,2.0,8.2,win,Southampton,1.0,6.7,January,2021.0,6.233333333333333,6.966666666666666,0.7333333333333325,-0.3333333333333333,-0.3333333333333333,0.0
Jordan Pickford,Everton,Goalkeeper,27,2021/22,81,shoulder injury,2021-09-13,2021-09-27,win,Burnley,2.0,7.3,win,Brighton,2.0,7.0,draw,Leeds,0.0,7.0,lose,Aston Villa,-3.0,N.A.,N.A.,,N.A.,N.A.,,win,Norwich City,2.0,6.0,draw,Man United,0.0,7.1,lose,West Ham,-1.0,6.8,September,2021.0,7.1000000000000005,6.633333333333333,-0.4666666666666677,1.3333333333333333,-3.0,4.333333333333333
Jordan Pickford,Everton,Goalkeeper,28,2022/23,82,thigh problems,2022-09-09,2022-09-27,draw,Liverpool,0.0,9.0,draw,Leeds,0.0,6.0,draw,Brentford,0.0,7.3,win,West Ham,1.0,N.A.,N.A.,,N.A.,N.A.,,win,Southampton,1.0,7.5,lose,Man United,-1.0,5.9,lose,Tottenham,-2.0,6.0,September,2022.0,7.433333333333334,6.466666666666666,-0.9666666666666677,0.0,1.0,-1.0
Michael Keane,Everton,Center Back,27,2019/20,79,neck injury,2020-01-17,2020-01-20,win,Brighton,1.0,7.6,win,Newcastle,1.0,6.2,draw,Arsenal,0.0,6.0,draw,West Ham,0.0,N.A.,N.A.,,N.A.,N.A.,,win,Watford,1.0,6.1,win,Crystal Palace,2.0,6.4,draw,Man United,0.0,6.6,January,2020.0,6.6000000000000005,6.366666666666667,-0.2333333333333334,0.6666666666666666,0.0,0.6666666666666666
Yerry Mina,Everton,Center Back,25,2019/20,79,knee injury,2019-10-20,2019-11-02,win,West Ham,2.0,7.1,lose,Burnley,-1.0,6.6,lose,Man City,-2.0,6.2,lose,Brighton,-1.0,N.A.,N.A.,,N.A.,N.A.,,draw,Tottenham,0.0,6.6,win,Southampton,1.0,6.4,lose,Norwich City,-2.0,5.8,October,2019.0,6.633333333333333,6.266666666666667,-0.36666666666666625,-0.3333333333333333,-1.0,0.6666666666666667
Yerry Mina,Everton,Center Back,25,2019/20,79,bruise,2019-12-06,2019-12-14,lose,Liverpool,-3.0,5.8,lose,Leicester,-1.0,6.1,lose,Norwich City,-2.0,5.8,win,Chelsea,2.0,N.A.,N.A.,,N.A.,N.A.,,draw,Man United,0.0,5.9,draw,Arsenal,0.0,7.1,win,Burnley,1.0,8.1,December,2019.0,5.8999999999999995,7.033333333333334,1.1333333333333346,-2.0,2.0,-4.0
Yerry Mina,Everton,Center Back,25,2019/20,79,muscle injury,2020-06-02,,lose,Arsenal,-1.0,6.5,win,Crystal Palace,2.0,6.3,win,Watford,1.0,8.6,draw,Liverpool,0.0,win,Norwich City,1.0,N.A.,N.A.,,win,Leicester,1.0,6.2,lose,Tottenham,-1.0,6.6,draw,Southampton,0.0,6.8,June,2020.0,7.133333333333333,6.533333333333334,-0.5999999999999988,0.6666666666666666,0.5,0.16666666666666663
Yerry Mina,Everton,Center Back,25,2019/20,79,muscle injury,2020-07-13,2020-09-12,lose,Wolves,-3.0,6.2,draw,Southampton,0.0,6.8,lose,Tottenham,-1.0,6.6,draw,Aston Villa,0.0,win,Sheffield,1.0,lose,Bournemouth,-2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,July,2020.0,6.533333333333334,,,-1.3333333333333333,-0.3333333333333333,-1.0
Yerry Mina,Everton,Center Back,26,2020/21,79,calf injury,2021-02-18,2021-03-12,lose,Man City,-2.0,5.8,win,Leeds,1.0,6.5,lose,Newcastle,-2.0,6.4,win,Liverpool,2.0,win,Southampton,1.0,win,West Brom,1.0,draw,Crystal Palace,0.0,7.4,draw,Brighton,0.0,6.8,win,West Ham,1.0,6.6,February,2021.0,6.233333333333334,6.933333333333333,0.6999999999999984,-1.0,1.3333333333333333,-2.333333333333333
Yerry Mina,Everton,Center Back,27,2021/22,79,thigh problems,2021-10-22,2021-11-30,draw,Man United,0.0,6.8,win,Norwich City,2.0,7.0,lose,Aston Villa,-3.0,6.0,lose,Watford,-3.0,lose,Wolves,-1.0,draw,Tottenham,0.0,win,Arsenal,1.0,6.3,N.A.,N.A.,,,N.A.,N.A.,,,October,2021.0,6.6000000000000005,6.3,-0.3000000000000007,-0.3333333333333333,-1.3333333333333333,1.0
Yerry Mina,Everton,Center Back,27,2021/22,79,hamstring injury,2022-02-08,2022-04-11,lose,Newcastle,-2.0,5.9,lose,Aston Villa,-1.0,7.0,lose,Norwich City,-1.0,6.0,win,Leeds,3.0,lose,Southampton,-2.0,lose,Man City,-1.0,draw,Leicester,0.0,6.6,win,Chelsea,1.0,6.4,win,Leicester,1.0,4.7,February,2022.0,6.3,5.8999999999999995,-0.40000000000000036,-1.3333333333333333,0.0,-1.3333333333333333
Yerry Mina,Everton,Center Back,27,2022/23,76,ankle injury,2022-08-06,2022-10-31,lose,Chelsea,-1.0,5.8,N.A.,N.A.,,,N.A.,N.A.,,,lose,Aston Villa,-1.0,draw,Nottm Forest,0.0,draw,Brentford,0.0,lose,Wolves,-1.0,7.1,N.A.,N.A.,,,N.A.,N.A.,,,August,2022.0,5.8,7.1,1.2999999999999998,-1.0,-0.3333333333333333,-0.6666666666666667
Mason Holgate,Everton,Center Back,22,2019/20,77,calf injury,2020-07-07,2020-07-15,lose,Tottenham,-1.0,5.8,win,Leicester,1.0,6.7,win,Norwich City,1.0,8.1,draw,Southampton,0.0,lose,Wolves,-3.0,N.A.,N.A.,,draw,Aston Villa,0.0,6.2,N.A.,N.A.,,,N.A.,N.A.,,,July,2020.0,6.866666666666667,6.2,-0.666666666666667,0.3333333333333333,-1.5,1.8333333333333333
Mason Holgate,Everton,Center Back,22,2020/21,77,ankle injury,2020-09-18,2020-11-06,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,West Brom,3.0,win,Crystal Palace,1.0,win,Brighton,2.0,lose,Man United,-2.0,7.6,lose,Leeds,-1.0,6.7,win,Chelsea,1.0,6.9,September,2020.0,,7.066666666666667,,,2.0,
Mason Holgate,Everton,Center Back,24,2022/23,75,knee injury,2022-08-27,2022-10-16,draw,Brentford,0.0,6.7,draw,Nottm Forest,0.0,6.5,lose,Aston Villa,-1.0,6.0,draw,Leeds,0.0,draw,Liverpool,0.0,win,West Ham,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,August,2022.0,6.3999999999999995,,,-0.3333333333333333,0.3333333333333333,-0.6666666666666666
Lucas Digne,Everton,Left Back,26,2019/20,83,calf injury,2020-02-09,2020-03-07,win,Crystal Palace,2.0,7.4,win,Watford,1.0,6.6,draw,Newcastle,0.0,7.7,lose,Arsenal,-1.0,draw,Man United,0.0,N.A.,N.A.,,lose,Chelsea,-4.0,5.9,draw,Liverpool,0.0,7.3,win,Norwich City,1.0,7.9,February,2020.0,7.233333333333333,7.033333333333334,-0.1999999999999993,1.0,-0.5,1.5
Lucas Digne,Everton,Left Back,27,2020/21,84,ankle injury,2020-11-26,2021-01-11,win,Fulham,1.0,9.0,lose,Man United,-2.0,6.4,lose,Southampton,-2.0,5.7,lose,Leeds,-1.0,draw,Burnley,0.0,win,Chelsea,1.0,win,Wolves,1.0,6.3,draw,Leicester,0.0,6.2,lose,Newcastle,-2.0,7.6,November,2020.0,7.033333333333334,6.7,-0.3333333333333339,-1.0,0.0,-1.0
Djibril Sidibé,Everton,Right Back,27,2019/20,78,unknown injury,2019-12-15,2019-12-18,win,Chelsea,2.0,7.9,lose,Liverpool,-3.0,5.6,lose,Leicester,-1.0,7.6,draw,Man United,0.0,N.A.,N.A.,,N.A.,N.A.,,draw,Arsenal,0.0,7.2,win,Burnley,1.0,7.0,win,Newcastle,1.0,7.3,December,2019.0,7.033333333333334,7.166666666666667,0.13333333333333286,-0.6666666666666666,0.0,-0.6666666666666666
Djibril Sidibé,Everton,Right Back,27,2019/20,78,foot injury,2020-06-21,2020-07-01,lose,Chelsea,-4.0,5.9,draw,Man United,0.0,5.9,lose,Arsenal,-1.0,6.2,draw,Liverpool,0.0,win,Norwich City,1.0,N.A.,N.A.,,lose,Tottenham,-1.0,6.0,draw,Southampton,0.0,6.2,win,Sheffield,1.0,7.0,June,2020.0,6.0,6.3999999999999995,0.39999999999999947,-1.6666666666666667,0.5,-2.166666666666667
Séamus Coleman,Everton,Right Back,30,2019/20,78,hamstring injury,2019-11-24,2019-12-14,lose,Norwich City,-2.0,5.9,N.A.,N.A.,,,N.A.,N.A.,,,lose,Leicester,-1.0,lose,Liverpool,-3.0,win,Chelsea,2.0,draw,Man United,0.0,6.2,win,Burnley,1.0,6.9,win,Newcastle,1.0,6.1,November,2019.0,5.9,6.400000000000001,0.5000000000000009,-2.0,-0.6666666666666666,-1.3333333333333335
Séamus Coleman,Everton,Right Back,30,2019/20,78,hamstring strain,2020-03-02,2020-06-14,draw,Man United,0.0,5.7,win,Crystal Palace,2.0,6.6,draw,Newcastle,0.0,5.6,lose,Chelsea,-4.0,N.A.,N.A.,,N.A.,N.A.,,draw,Liverpool,0.0,7.4,win,Norwich City,1.0,6.6,win,Leicester,1.0,6.9,March,2020.0,5.966666666666666,6.966666666666666,1.0,0.6666666666666666,-4.0,4.666666666666667
Séamus Coleman,Everton,Right Back,31,2020/21,79,muscle injury,2020-10-17,2020-12-18,draw,Liverpool,0.0,5.8,win,Brighton,2.0,6.8,win,Crystal Palace,1.0,7.4,lose,Southampton,-2.0,lose,Newcastle,-1.0,win,Fulham,1.0,win,Sheffield,1.0,6.0,lose,West Ham,-1.0,6.3,N.A.,N.A.,,,October,2020.0,6.666666666666667,6.15,-0.5166666666666666,1.0,-0.6666666666666666,1.6666666666666665
Séamus Coleman,Everton,Right Back,31,2021/22,78,hamstring injury,2021-09-17,2021-10-15,win,Burnley,2.0,6.3,win,Brighton,2.0,6.4,draw,Leeds,0.0,6.0,lose,Aston Villa,-3.0,win,Norwich City,2.0,draw,Man United,0.0,lose,West Ham,-1.0,6.2,lose,Watford,-3.0,5.0,lose,Wolves,-1.0,6.3,September,2021.0,6.233333333333333,5.833333333333333,-0.40000000000000036,1.3333333333333333,-0.3333333333333333,1.6666666666666665
Séamus Coleman,Everton,Right Back,33,2022/23,75,knee injury,2023-05-01,2023-11-23,draw,Leicester,0.0,6.3,lose,Man United,-2.0,5.8,draw,Tottenham,0.0,6.2,win,Brighton,4.0,lose,Man City,-3.0,draw,Wolves,0.0,win,Newcastle,3.0,6.8,N.A.,N.A.,,,N.A.,N.A.,,,May,2023.0,6.1000000000000005,6.8,0.6999999999999993,-0.6666666666666666,0.3333333333333333,-1.0
Jean-Philippe Gbamin,Everton,Defensive Midfielder,24,2019/20,79,"hamstring injury, archilles tendon rupture and inner ligament injury",2019-08-18,2021-06-30,win,Watford,1.0,6.7,draw,Crystal Palace,0.0,6.3,N.A.,N.A.,,,lose,Aston Villa,-2.0,win,Wolves,1.0,lose,Bournemouth,-2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,August,2019.0,6.5,,,0.5,-1.0,1.5
Morgan Schneiderlin,Everton,Defensive Midfielder,29,2019/20,76,calf strain,2019-12-08,2020-01-04,win,Chelsea,2.0,6.3,lose,Liverpool,-3.0,5.9,lose,Leicester,-1.0,5.0,draw,Man United,0.0,draw,Arsenal,0.0,win,Burnley,1.0,draw,Newcastle,0.0,7.8,win,Watford,1.0,5.8,win,Crystal Palace,2.0,7.6,December,2019.0,5.733333333333333,7.066666666666666,1.333333333333333,-0.6666666666666666,0.3333333333333333,-1.0
Morgan Schneiderlin,Everton,Defensive Midfielder,29,2019/20,76,knee injury,2020-02-24,2020-08-22,lose,Arsenal,-1.0,5.7,win,Crystal Palace,2.0,7.6,win,Watford,1.0,5.8,draw,Man United,0.0,lose,Chelsea,-4.0,draw,Liverpool,0.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,February,2020.0,6.366666666666667,,,0.6666666666666666,-1.3333333333333333,2.0
